quarter,stock,date,open,high,low,close,volume,percent_change_price,percent_change_volume_over_last_wk,previous_weeks_volume,next_weeks_open,next_weeks_close,percent_change_next_weeks_price,days_to_next_dividend,percent_return_next_dividend
2,MRK,4/8/2011,$33.34 ,$33.70 ,$33.01 ,$33.67 ,64799122,+,Average,60348951,$33.68 ,$34.51 ,2.46437,Higher competitive,1.1286
2,MRK,4/15/2011,$33.68 ,$34.97 ,$33.27 ,$34.51 ,85533686,++,Far higher than expectation,64799122,$34.20 ,$34.04 ,-0.467836,Competitive,1.10113
2,MRK,4/21/2011,$34.20 ,$34.29 ,$33.51 ,$34.04 ,47226349,-,Far lower than expectation,85533686,$33.70 ,$35.95 ,6.67656,Competitive,1.11633
2,MRK,4/29/2011,$33.70 ,$36.25 ,$33.63 ,$35.95 ,83960030,++,Far higher than expectation,47226349,$36.44 ,$36.39 ,-0.137212,Competitive,1.05702
2,MRK,5/6/2011,$36.44 ,$36.75 ,$35.95 ,$36.39 ,82810421,-,Average,83960030,$36.11 ,$37.08 ,2.68624,Competitive,1.04424
2,MRK,5/13/2011,$36.11 ,$37.30 ,$36.10 ,$37.08 ,59693542,++,Far lower than expectation,82810421,$37.06 ,$37.06 ,0,Lower competitive,1.02481
2,MRK,5/20/2011,$37.06 ,$37.65 ,$36.69 ,$37.06 ,74833386,-,Higher than expectation,59693542,$36.67 ,$36.21 ,-1.25443,Lower competitive,1.02536
2,MRK,5/27/2011,$36.67 ,$37.04 ,$36.10 ,$36.21 ,52416661,--,Far lower than expectation,74833386,$36.39 ,$35.82 ,-1.56636,Lower competitive,1.04943
2,MRK,6/3/2011,$36.39 ,$36.76 ,$35.76 ,$35.82 ,46564832,--,Lower than expectation,52416661,$35.70 ,$35.45 ,-0.70028,Lower competitive,1.06086
2,MRK,6/10/2011,$35.70 ,$36.38 ,$35.36 ,$35.45 ,57259558,-,Higher than expectation,46564832,$35.03 ,$35.39 ,1.02769,Lower competitive,1.07193
2,MRK,6/17/2011,$35.03 ,$35.88 ,$34.99 ,$35.39 ,57933495,+,Average,57259558,$35.29 ,$34.55 ,-2.09691,Higher competitive,1.07375
2,MRK,6/24/2011,$35.29 ,$35.97 ,$34.50 ,$34.55 ,63163236,--,Higher than expectation,57933495,$34.60 ,$35.60 ,2.89017,Higher competitive,1.09986
2,MSFT,4/1/2011,$25.66 ,$25.72 ,$25.30 ,$25.48 ,258143967,-,Higher than expectation,217545216,$25.45 ,$26.07 ,2.43615,Competitive,0.627944
2,MSFT,4/8/2011,$25.45 ,$26.31 ,$25.41 ,$26.07 ,260749872,++,Average,258143967,$26.19 ,$25.37 ,-3.13097,Competitive,0.613732
2,MSFT,4/15/2011,$26.19 ,$26.25 ,$25.09 ,$25.37 ,229693684,--,Lower than expectation,260749872,$25.10 ,$25.52 ,1.67331,Competitive,0.630666
2,MSFT,4/21/2011,$25.10 ,$26.00 ,$24.72 ,$25.52 ,158547201,+,Far lower than expectation,229693684,$25.56 ,$25.92 ,1.40845,Lower competitive,0.626959
2,MSFT,4/29/2011,$25.56 ,$26.87 ,$25.34 ,$25.92 ,554889924,+,Far higher than expectation,158547201,$25.94 ,$25.87 ,-0.269854,Lower competitive,0.617284
2,MSFT,5/6/2011,$25.94 ,$26.25 ,$25.48 ,$25.87 ,346656165,-,Far lower than expectation,554889924,$25.80 ,$25.03 ,-2.9845,Lower competitive,0.618477
2,MSFT,5/13/2011,$25.80 ,$25.96 ,$24.95 ,$25.03 ,382293426,--,Higher than expectation,346656165,$24.96 ,$24.49 ,-1.88301,Lower competitive,0.639233
2,MSFT,5/20/2011,$24.96 ,$25.07 ,$24.25 ,$24.49 ,311462943,--,Lower than expectation,382293426,$24.21 ,$24.76 ,2.27179,Higher competitive,0.653328
2,MSFT,5/27/2011,$24.21 ,$25.03 ,$24.03 ,$24.76 ,213316051,++,Far lower than expectation,311462943,$24.96 ,$23.90 ,-4.24679,Higher competitive,0.646204
2,MSFT,6/3/2011,$24.96 ,$25.10 ,$23.84 ,$23.90 ,246418070,--,Higher than expectation,213316051,$23.90 ,$23.70 ,-0.83682,Higher competitive,0.669456
2,MSFT,6/10/2011,$23.90 ,$24.25 ,$23.69 ,$23.70 ,230307366,-,Average,246418070,$23.79 ,$24.26 ,1.97562,Higher competitive,0.675106
2,MSFT,6/17/2011,$23.79 ,$29.05 ,$23.65 ,$24.26 ,280430166,+,Higher than expectation,230307366,$24.17 ,$24.30 ,0.537857,Competitive,0.659522
2,MSFT,6/24/2011,$24.17 ,$24.86 ,$24.16 ,$24.30 ,309206180,+,Higher than expectation,280430166,$24.23 ,$26.02 ,7.38754,Competitive,0.658436
2,PFE,4/1/2011,$20.42 ,$20.57 ,$20.11 ,$20.38 ,170424399,-,Lower than expectation,215914627,$20.55 ,$20.46 ,-0.437956,Competitive,0.981354
2,PFE,4/8/2011,$20.55 ,$20.61 ,$20.15 ,$20.46 ,199157969,-,Higher than expectation,170424399,$20.55 ,$20.53 ,-0.0973236,Competitive,0.977517
2,PFE,4/15/2011,$20.55 ,$20.75 ,$20.33 ,$20.53 ,209481824,-,Average,199157969,$20.32 ,$19.79 ,-2.60827,Lower competitive,0.974184
2,PFE,4/21/2011,$20.32 ,$20.88 ,$19.79 ,$19.79 ,143338656,--,Far lower than expectation,209481824,$19.95 ,$20.97 ,5.11278,Lower competitive,1.01061
2,PFE,4/29/2011,$19.95 ,$21.06 ,$19.90 ,$20.97 ,205782608,++,Far higher than expectation,143338656,$21.14 ,$20.55 ,-2.79092,Lower competitive,0.953743
2,PFE,5/6/2011,$21.14 ,$21.20 ,$20.07 ,$20.55 ,273973053,--,Far higher than expectation,205782608,$20.53 ,$20.92 ,1.89966,Lower competitive,0.973236
2,PFE,5/13/2011,$20.53 ,$20.99 ,$20.45 ,$20.92 ,180162306,+,Far lower than expectation,273973053,$20.84 ,$20.69 ,-0.71977,Higher competitive,0.956023
2,PFE,5/20/2011,$20.84 ,$21.28 ,$20.68 ,$20.69 ,249113161,-,Far higher than expectation,180162306,$20.49 ,$20.93 ,2.14739,Higher competitive,0.966651
2,PFE,5/27/2011,$20.49 ,$20.98 ,$20.35 ,$20.93 ,162550095,++,Far lower than expectation,249113161,$21.00 ,$20.84 ,-0.761905,Higher competitive,0.955566
2,PFE,6/3/2011,$21.00 ,$21.45 ,$20.66 ,$20.84 ,169014117,-,Average,162550095,$20.82 ,$20.11 ,-3.41018,Competitive,0.959693
2,PFE,6/10/2011,$20.82 ,$20.97 ,$20.04 ,$20.11 ,196181321,--,Higher than expectation,169014117,$20.08 ,$20.26 ,0.896414,Competitive,0.99453
2,PFE,6/17/2011,$20.08 ,$20.73 ,$20.03 ,$20.26 ,229372501,+,Higher than expectation,196181321,$20.09 ,$20.08 ,-0.049776,Competitive,0.987167
2,PFE,6/24/2011,$20.09 ,$20.96 ,$20.08 ,$20.08 ,259247639,-,Higher than expectation,229372501,$20.10 ,$20.75 ,3.23383,Competitive,0.996016
2,PG,4/1/2011,$61.08 ,$62.30 ,$60.61 ,$62.08 ,43453701,+,Average,41351155,$62.17 ,$61.90 ,-0.434293,Lower competitive,0.853737
2,PG,4/8/2011,$62.17 ,$62.33 ,$61.47 ,$61.90 ,38792072,-,Lower than expectation,43453701,$62.02 ,$64.18 ,3.48275,Lower competitive,0.85622
2,PG,4/15/2011,$62.02 ,$64.21 ,$61.90 ,$64.18 ,51918017,++,Far higher than expectation,38792072,$63.67 ,$63.27 ,-0.628239,Lower competitive,0.825802
2,PG,4/21/2011,$63.67 ,$64.34 ,$63.27 ,$63.27 ,29487333,-,Far lower than expectation,51918017,$63.08 ,$64.90 ,2.88523,Lower competitive,0.83768
2,PG,4/29/2011,$63.08 ,$65.10 ,$62.60 ,$64.90 ,53544624,++,Far higher than expectation,29487333,$65.24 ,$65.27 ,0.0459841,Higher competitive,0.816641
2,PG,5/6/2011,$65.24 ,$66.50 ,$64.90 ,$65.27 ,55046479,+,Average,53544624,$64.93 ,$66.86 ,2.97243,Higher competitive,0.812012
2,PG,5/13/2011,$64.93 ,$67.31 ,$64.86 ,$66.86 ,49677302,++,Lower than expectation,55046479,$66.66 ,$67.36 ,1.0501,Higher competitive,0.792701
2,PG,5/20/2011,$66.66 ,$67.72 ,$66.51 ,$67.36 ,47738539,+,Average,49677302,$66.80 ,$66.20 ,-0.898204,Competitive,0.786817
2,PG,5/27/2011,$66.80 ,$67.20 ,$65.70 ,$66.20 ,37114265,-,Lower than expectation,47738539,$66.33 ,$65.43 ,-1.35685,Competitive,0.800604
2,PG,6/3/2011,$66.33 ,$67.00 ,$56.57 ,$65.43 ,37312488,--,Average,37114265,$65.36 ,$64.70 ,-1.00979,Competitive,0.810026
2,PG,6/10/2011,$65.36 ,$65.64 ,$64.65 ,$64.70 ,48599369,--,Far higher than expectation,37312488,$64.65 ,$64.69 ,0.0618716,Competitive,0.819165
2,PG,6/17/2011,$64.65 ,$65.22 ,$63.33 ,$64.69 ,46861128,+,Average,48599369,$64.51 ,$62.59 ,-2.97628,Competitive,0.819292
2,PG,6/24/2011,$64.51 ,$65.29 ,$62.44 ,$62.59 ,53025186,--,Higher than expectation,46861128,$62.76 ,$64.27 ,2.40599,Lower competitive,0.846781
2,T,4/1/2011,$29.02 ,$30.97 ,$28.90 ,$30.62 ,384284485,++,Far higher than expectation,169105318,$30.74 ,$30.71 ,-0.0975927,Lower competitive,1.40431
2,T,4/8/2011,$30.74 ,$31.00 ,$29.99 ,$30.71 ,148206324,-,Far lower than expectation,384284485,$30.75 ,$30.65 ,-0.325203,Higher competitive,1.4002
2,T,4/15/2011,$30.75 ,$30.84 ,$30.01 ,$30.65 ,108080405,-,Far lower than expectation,148206324,$30.42 ,$30.68 ,0.854701,Higher competitive,1.40294
2,T,4/21/2011,$30.42 ,$30.68 ,$29.91 ,$30.68 ,76563904,+,Far lower than expectation,108080405,$30.67 ,$31.12 ,1.46723,Higher competitive,1.40156
2,T,4/29/2011,$30.67 ,$31.82 ,$30.43 ,$31.12 ,112339712,+,Far higher than expectation,76563904,$31.60 ,$31.26 ,-1.07595,Higher competitive,1.38175
2,T,5/6/2011,$31.60 ,$31.94 ,$31.03 ,$31.26 ,156030184,--,Far higher than expectation,112339712,$31.20 ,$31.41 ,0.673077,Competitive,1.37556
2,T,5/13/2011,$31.20 ,$31.79 ,$31.05 ,$31.41 ,92523592,+,Far lower than expectation,156030184,$31.32 ,$31.32 ,0,Competitive,1.36899
2,T,5/20/2011,$31.32 ,$31.77 ,$30.90 ,$31.32 ,102539987,-,Higher than expectation,92523592,$31.00 ,$31.29 ,0.935484,Competitive,1.37292
2,T,5/27/2011,$31.00 ,$31.30 ,$30.92 ,$31.29 ,73854767,+,Far lower than expectation,102539987,$31.48 ,$30.65 ,-2.63659,Competitive,1.37424
2,T,6/3/2011,$31.48 ,$31.65 ,$30.52 ,$30.65 ,85085937,--,Higher than expectation,73854767,$30.55 ,$30.34 ,-0.687398,Competitive,1.40294
2,T,6/10/2011,$30.55 ,$30.61 ,$30.11 ,$30.34 ,95255686,-,Higher than expectation,85085937,$30.28 ,$30.77 ,1.61823,Lower competitive,1.41727
2,T,6/17/2011,$30.28 ,$30.95 ,$30.17 ,$30.77 ,114504788,+,Higher than expectation,95255686,$30.66 ,$30.44 ,-0.717547,Lower competitive,1.39747
2,T,6/24/2011,$30.66 ,$31.33 ,$30.29 ,$30.44 ,116043866,-,Average,114504788,$30.65 ,$31.68 ,3.36052,Lower competitive,1.41261
2,TRV,4/1/2011,$59.09 ,$60.01 ,$58.37 ,$59.71 ,16608737,+,Higher than expectation,14126721,$59.83 ,$59.58 ,-0.417851,Higher competitive,0.686652
2,TRV,4/8/2011,$59.83 ,$60.00 ,$59.11 ,$59.58 ,12307164,-,Far lower than expectation,16608737,$59.85 ,$59.80 ,-0.0835422,Competitive,0.68815
2,TRV,4/15/2011,$59.85 ,$60.85 ,$59.00 ,$59.80 ,15459751,-,Higher than expectation,12307164,$59.32 ,$61.32 ,3.37154,Competitive,0.685619
2,TRV,4/21/2011,$59.32 ,$61.32 ,$58.07 ,$61.32 ,10135730,++,Far lower than expectation,15459751,$61.32 ,$63.28 ,3.19635,Competitive,0.668624
2,TRV,4/29/2011,$61.32 ,$63.37 ,$60.91 ,$63.28 ,16046782,++,Far higher than expectation,10135730,$63.56 ,$63.43 ,-0.204531,Competitive,0.647914
2,TRV,5/6/2011,$63.56 ,$64.17 ,$62.85 ,$63.43 ,14335889,-,Lower than expectation,16046782,$63.23 ,$62.33 ,-1.42338,Competitive,0.646382
2,TRV,5/13/2011,$63.23 ,$64.09 ,$62.18 ,$62.33 ,14388418,--,Average,14335889,$62.52 ,$62.25 ,-0.431862,Lower competitive,0.657789
2,TRV,5/20/2011,$62.52 ,$63.11 ,$62.13 ,$62.25 ,11795580,-,Lower than expectation,14388418,$61.74 ,$61.52 ,-0.356333,Lower competitive,0.658635
2,TRV,5/27/2011,$61.74 ,$62.00 ,$60.36 ,$61.52 ,12344531,-,Average,11795580,$61.95 ,$61.18 ,-1.24294,Lower competitive,0.66645
2,TRV,6/3/2011,$61.95 ,$62.25 ,$60.59 ,$61.18 ,13535632,--,Higher than expectation,12344531,$61.35 ,$59.21 ,-3.48818,Lower competitive,0.670154
2,TRV,6/10/2011,$61.35 ,$61.68 ,$58.71 ,$59.21 ,18091902,--,Far higher than expectation,13535632,$59.12 ,$57.92 ,-2.02977,Higher competitive,0.692451
2,TRV,6/17/2011,$59.12 ,$59.32 ,$57.36 ,$57.92 ,20647583,--,Higher than expectation,18091902,$57.57 ,$56.68 ,-1.54594,Higher competitive,0.707873
2,TRV,6/24/2011,$57.57 ,$58.28 ,$56.12 ,$56.68 ,20959450,--,Average,20647583,$56.83 ,$59.11 ,4.01197,Higher competitive,0.723359
2,UTX,4/1/2011,$83.75 ,$85.95 ,$83.26 ,$85.32 ,16314122,+,Lower than expectation,19032729,$85.66 ,$84.81 ,-0.992295,Competitive,0.562588
2,UTX,4/8/2011,$85.66 ,$86.00 ,$84.18 ,$84.81 ,11690792,-,Far lower than expectation,16314122,$85.00 ,$83.45 ,-1.82353,Competitive,0.565971
2,UTX,4/15/2011,$85.00 ,$85.56 ,$82.70 ,$83.45 ,17017620,--,Far higher than expectation,11690792,$82.60 ,$87.10 ,5.44794,Competitive,0.575195
2,UTX,4/21/2011,$82.60 ,$87.10 ,$81.10 ,$87.10 ,16859647,++,Average,17017620,$87.00 ,$89.58 ,2.96552,Lower competitive,0.551091
2,UTX,4/29/2011,$87.00 ,$89.80 ,$86.29 ,$89.58 ,20800024,++,Higher than expectation,16859647,$90.03 ,$89.21 ,-0.910807,Lower competitive,0.535834
2,UTX,5/6/2011,$90.03 ,$90.67 ,$85.80 ,$89.21 ,21797524,-,Average,20800024,$88.88 ,$88.98 ,0.112511,Lower competitive,0.538056
2,UTX,5/13/2011,$88.88 ,$90.18 ,$88.35 ,$88.98 ,17420630,+,Lower than expectation,21797524,$88.46 ,$87.50 ,-1.08524,Lower competitive,0.539447
2,UTX,5/20/2011,$88.46 ,$89.25 ,$86.65 ,$87.50 ,22021867,--,Higher than expectation,17420630,$86.41 ,$86.33 ,-0.0925819,Higher competitive,0.548571
2,UTX,5/27/2011,$86.41 ,$86.72 ,$85.21 ,$86.33 ,15097865,-,Far lower than expectation,22021867,$87.00 ,$83.24 ,-4.32184,Higher competitive,0.556006
2,UTX,6/3/2011,$87.00 ,$87.79 ,$82.43 ,$83.24 ,21179642,--,Far higher than expectation,15097865,$82.93 ,$82.70 ,-0.277342,Higher competitive,0.576646
2,UTX,6/10/2011,$82.93 ,$84.52 ,$82.60 ,$82.70 ,20109892,-,Average,21179642,$82.92 ,$84.57 ,1.98987,Higher competitive,0.580411
2,UTX,6/17/2011,$82.92 ,$85.26 ,$82.52 ,$84.57 ,22074891,+,Higher than expectation,20109892,$84.36 ,$84.33 ,-0.0355619,Competitive,0.567577
2,UTX,6/24/2011,$84.36 ,$86.21 ,$83.69 ,$84.33 ,20775217,-,Average,22074891,$84.01 ,$90.13 ,7.28485,Competitive,0.569192
2,VZ,4/1/2011,$37.44 ,$38.95 ,$37.42 ,$38.47 ,96766651,++,Higher than expectation,79604168,$38.53 ,$37.72 ,-2.10226,Lower competitive,1.27372
2,VZ,4/8/2011,$38.53 ,$38.70 ,$37.26 ,$37.72 ,62429599,--,Far lower than expectation,96766651,$37.75 ,$37.85 ,0.264901,Higher competitive,1.29905
2,VZ,4/15/2011,$37.75 ,$38.00 ,$37.34 ,$37.85 ,55355691,+,Lower than expectation,62429599,$37.60 ,$36.91 ,-1.83511,Higher competitive,1.29458
2,VZ,4/21/2011,$37.60 ,$38.00 ,$36.91 ,$36.91 ,37735134,--,Far lower than expectation,55355691,$37.07 ,$37.78 ,1.9153,Higher competitive,1.32755
2,VZ,4/29/2011,$37.07 ,$38.42 ,$36.82 ,$37.78 ,68330713,+,Far higher than expectation,37735134,$38.33 ,$37.28 ,-2.73937,Higher competitive,1.29698
2,VZ,5/6/2011,$38.33 ,$38.33 ,$36.90 ,$37.28 ,84281362,--,Higher than expectation,68330713,$37.28 ,$37.26 ,-0.0536481,Competitive,1.31438
2,VZ,5/13/2011,$37.28 ,$37.68 ,$36.95 ,$37.26 ,50917728,-,Far lower than expectation,84281362,$37.26 ,$37.15 ,-0.295223,Competitive,1.31508
2,VZ,5/20/2011,$37.26 ,$37.41 ,$36.80 ,$37.15 ,53263954,-,Average,50917728,$36.75 ,$36.67 ,-0.217687,Competitive,1.31898
2,VZ,5/27/2011,$36.75 ,$37.03 ,$36.24 ,$36.67 ,43400125,-,Lower than expectation,53263954,$36.91 ,$35.63 ,-3.46789,Competitive,1.33624
2,VZ,6/3/2011,$36.91 ,$36.99 ,$35.60 ,$35.63 ,50174214,--,Higher than expectation,43400125,$35.57 ,$35.19 ,-1.06832,Competitive,1.37525
2,VZ,6/10/2011,$35.57 ,$36.14 ,$35.16 ,$35.19 ,72100710,--,Far higher than expectation,50174214,$35.23 ,$35.51 ,0.794777,Lower competitive,1.39244
2,VZ,6/17/2011,$35.23 ,$35.92 ,$34.94 ,$35.51 ,69585912,+,Average,72100710,$35.35 ,$36.00 ,1.83876,Lower competitive,1.37989
2,VZ,6/24/2011,$35.35 ,$36.17 ,$35.20 ,$36.00 ,82375230,+,Higher than expectation,69585912,$36.00 ,$37.80 ,5,Lower competitive,1.36111
2,WMT,4/1/2011,$52.31 ,$52.74 ,$51.89 ,$52.13 ,44519431,-,Lower than expectation,53385178,$52.31 ,$52.54 ,0.439686,Competitive,0.709764
2,WMT,4/8/2011,$52.31 ,$53.24 ,$52.06 ,$52.54 ,48382262,+,Higher than expectation,44519431,$52.54 ,$53.55 ,1.92234,Competitive,0.704225
2,WMT,4/15/2011,$52.54 ,$53.96 ,$52.40 ,$53.55 ,45662991,+,Average,48382262,$53.08 ,$53.58 ,0.941974,Lower competitive,0.690943
2,WMT,4/21/2011,$53.08 ,$53.95 ,$52.91 ,$53.58 ,23073491,+,Far lower than expectation,45662991,$53.60 ,$54.98 ,2.57463,Lower competitive,0.690556
2,WMT,4/29/2011,$53.60 ,$55.16 ,$53.23 ,$54.98 ,47159044,++,Far higher than expectation,23073491,$55.08 ,$55.02 ,-0.108932,Lower competitive,0.672972
2,WMT,5/6/2011,$55.08 ,$55.79 ,$53.20 ,$55.02 ,46668727,-,Average,47159044,$54.97 ,$55.72 ,1.36438,Lower competitive,0.672483
2,WMT,5/13/2011,$54.97 ,$56.03 ,$54.70 ,$55.72 ,42649301,+,Lower than expectation,46668727,$55.61 ,$55.29 ,-0.575436,Higher competitive,0.664034
2,WMT,5/20/2011,$55.61 ,$56.47 ,$54.95 ,$55.29 ,56695842,-,Far higher than expectation,42649301,$54.90 ,$54.70 ,-0.364299,Higher competitive,0.669199
2,WMT,5/27/2011,$54.90 ,$55.50 ,$54.10 ,$54.70 ,35560853,-,Far lower than expectation,56695842,$54.88 ,$53.66 ,-2.22303,Higher competitive,0.676417
2,WMT,6/3/2011,$54.88 ,$55.22 ,$53.04 ,$53.66 ,48156051,--,Far higher than expectation,35560853,$53.86 ,$52.72 ,-2.1166,Higher competitive,0.689527
2,WMT,6/10/2011,$53.86 ,$54.30 ,$52.69 ,$52.72 ,58746396,--,Higher than expectation,48156051,$52.91 ,$52.82 ,-0.1701,Competitive,0.701821
2,WMT,6/17/2011,$52.91 ,$53.29 ,$51.79 ,$52.82 ,68996550,-,Higher than expectation,58746396,$52.70 ,$52.41 ,-0.550285,Competitive,0.700492
2,WMT,6/24/2011,$52.70 ,$53.70 ,$52.35 ,$52.41 ,75602550,-,Higher than expectation,68996550,$52.32 ,$53.51 ,2.27446,Competitive,0.705972
2,XOM,4/1/2011,$83.86 ,$84.94 ,$82.61 ,$84.68 ,77569311,+,Average,83364516,$84.26 ,$85.95 ,2.0057,Competitive,0.555031
2,XOM,4/8/2011,$84.26 ,$86.22 ,$84.07 ,$85.95 ,75566590,++,Average,77569311,$85.95 ,$84.29 ,-1.93136,Competitive,0.54683
2,XOM,4/15/2011,$85.95 ,$86.15 ,$82.38 ,$84.29 ,81056144,--,Average,75566590,$83.11 ,$86.36 ,3.91048,Lower competitive,0.557599
2,XOM,4/21/2011,$83.11 ,$86.36 ,$82.44 ,$86.36 ,43378708,++,Far lower than expectation,81056144,$86.29 ,$87.98 ,1.95851,Lower competitive,0.544233
2,XOM,4/29/2011,$86.29 ,$88.00 ,$85.89 ,$87.98 ,81596868,+,Far higher than expectation,43378708,$88.10 ,$82.69 ,-6.14075,Lower competitive,0.534212
2,XOM,5/6/2011,$88.10 ,$88.13 ,$81.59 ,$82.69 ,113805856,--,Far higher than expectation,81596868,$83.01 ,$80.87 ,-2.578,Lower competitive,0.568388
2,XOM,5/13/2011,$83.01 ,$83.76 ,$79.42 ,$80.87 ,99678100,--,Lower than expectation,113805856,$80.22 ,$81.57 ,1.68287,Higher competitive,0.58118
2,XOM,5/20/2011,$80.22 ,$82.58 ,$79.60 ,$81.57 ,86758820,+,Lower than expectation,99678100,$80.22 ,$82.63 ,3.00424,Higher competitive,0.576192
2,XOM,5/27/2011,$80.22 ,$82.63 ,$80.07 ,$82.63 ,68230855,++,Lower than expectation,86758820,$83.28 ,$81.18 ,-2.52161,Higher competitive,0.568801
2,XOM,6/3/2011,$83.28 ,$83.75 ,$80.18 ,$81.18 ,78616295,--,Higher than expectation,68230855,$80.93 ,$79.78 ,-1.42098,Higher competitive,0.57896
2,XOM,6/10/2011,$80.93 ,$81.87 ,$79.72 ,$79.78 ,92380844,--,Higher than expectation,78616295,$80.00 ,$79.02 ,-1.225,Competitive,0.58912
2,XOM,6/17/2011,$80.00 ,$80.82 ,$78.33 ,$79.02 ,100521400,--,Higher than expectation,92380844,$78.65 ,$76.78 ,-2.37762,Competitive,0.594786
2,XOM,6/24/2011,$78.65 ,$81.12 ,$76.78 ,$76.78 ,118679791,--,Higher than expectation,100521400,$76.88 ,$82.01 ,6.67274,Competitive,0.612139
